     8.000     6.000     2.000     2.000     2.000     1.000     0.000     0.000     1.000     4.871    -0.928     0.068    -0.001     4.871    -0.928     0.068    -0.001     1.000     0.000     1.000   1
    12.000         *         *     0.000     1.000     1.000     0.000     2.000     0.000     4.352    -0.892     0.068    -0.001     4.353    -0.892     0.068    -0.001     1.000     0.000     1.000   4
     8.000     0.000         *     0.000     0.000     5.000     2.000     7.000         *     3.315    -1.027     0.134    -0.004     2.681    -1.201     0.181    -0.005     0.416     0.584     2.000   6
     8.000         *         *     2.000     4.000     3.000     3.000     3.000     1.000     6.186    -0.929     0.068    -0.001     6.189    -0.929     0.068    -0.001     0.999     0.001     1.000   8
     7.000     0.000     0.000     1.000     2.000     1.000         *         *         *     3.146    -0.875     0.082    -0.002     3.197    -0.831     0.068    -0.001     0.870     0.130     1.000   9
     7.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     2.809    -0.853     0.068    -0.001     2.809    -0.853     0.068    -0.001     1.000     0.000     1.000  10
     4.000     0.000     0.000         *     4.000     4.000     2.000     2.000     6.000     3.922    -0.813     0.068    -0.001     3.926    -0.812     0.068    -0.001     0.997     0.003     1.000  11
     6.000         *         *     0.000     0.000     6.000     3.000     0.000         *     4.740    -0.897     0.068    -0.001     4.741    -0.897     0.068    -0.001     1.000     0.000     1.000  12
    13.000     3.000     5.000     5.000     5.000     6.000         *         *         *     6.973    -1.018     0.096    -0.002     7.071    -0.932     0.068    -0.001     0.749     0.251     1.000  15
     8.000     4.000     2.000     1.000     0.000     0.000     4.000         *         *     4.274    -0.886     0.074    -0.002     4.318    -0.865     0.068    -0.001     0.941     0.059     1.000  16
     7.000     5.000     5.000     5.000     6.000         *     2.000         *         *     6.964    -0.954     0.070    -0.002     6.976    -0.945     0.068    -0.001     0.977     0.023     1.000  17
     7.000     4.000     3.000     2.000     1.000     0.000     1.000     0.000     0.000     4.596    -0.923     0.068    -0.001     4.596    -0.923     0.068    -0.001     1.000     0.000     1.000  19
     9.000     2.000     3.000     6.000     1.000     0.000     4.000         *         *     5.392    -0.909     0.071    -0.002     5.413    -0.898     0.068    -0.001     0.971     0.029     1.000  20
    17.000     8.000     1.000     0.000     0.000     1.000     3.000     1.000     1.000     4.843    -0.912     0.068    -0.001     4.843    -0.912     0.068    -0.001     1.000     0.000     1.000  21
     6.000     6.000     0.000         *     0.000     0.000     0.000     0.000     1.000     3.922    -0.895     0.068    -0.001     3.922    -0.895     0.068    -0.001     1.000     0.000     1.000  22
    12.000     1.000     1.000     3.000     3.000     1.000     3.000     4.000     5.000     4.547    -0.832     0.069    -0.002     4.556    -0.828     0.068    -0.001     0.991     0.009     1.000  24
     7.000     6.000     0.000     1.000     0.000     0.000         *    11.000     6.000     3.632    -1.174     0.180    -0.005     3.623    -1.179     0.181    -0.005     0.011     0.989     2.000  25
    10.000    11.000         *     0.000     7.000     5.000     8.000     9.000         *     7.414    -1.223     0.154    -0.004     7.047    -1.323     0.181    -0.005     0.241     0.759     2.000  26
     8.000     0.000     1.000     0.000     0.000     0.000         *         *         *     2.858    -0.856     0.076    -0.002     2.886    -0.832     0.068    -0.001     0.928     0.072     1.000  29
     9.000     3.000     4.000     1.000     0.000         *     1.000         *     0.000     4.556    -0.906     0.069    -0.002     4.561    -0.902     0.068    -0.001     0.989     0.011     1.000  30
     7.000     9.000     2.000     2.000         *     1.000     1.000     0.000     0.000     5.414    -0.956     0.068    -0.001     5.414    -0.956     0.068    -0.001     1.000     0.000     1.000  31
