    12.000     5.000     6.000     6.000     3.000     9.876    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.001     0.999     0.001     2.000   1
    14.000     3.000     3.000     6.000     5.000     9.873    -0.744     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.002     0.998     0.000     2.000   2
    14.000    15.000     8.000    13.000     2.000    12.255    -0.552     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.215     0.785     3.000   3
     4.000     4.000     0.000     3.000     7.000     9.872    -0.744     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.002     0.998     0.000     2.000   4
    10.000     8.000     1.000     1.000     4.000     9.038    -1.102     0.063    -0.001     8.799    -1.205     0.067    -0.001     0.778     0.222     0.000     1.000   5
    12.000    12.000     9.000     3.000     8.000     9.893    -0.742     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.994     0.006     2.000   6
     4.000    10.000     5.000    11.000     7.000     9.919    -0.740     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.985     0.015     2.000   7
     9.000     8.000     2.000     3.000     3.000     8.999    -1.119     0.063    -0.001     8.799    -1.205     0.067    -0.001     0.814     0.186     0.000     1.000   8
     9.000     6.000     1.000    13.000    14.000    10.072    -0.727     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.935     0.065     2.000   9
    17.000     6.000     9.000     5.000     9.000     9.950    -0.737     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.975     0.025     2.000  10
     6.000     0.000    10.000     7.000     2.000     9.875    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     1.000     0.000     2.000  11
    15.000     6.000     3.000     3.000     6.000     9.867    -0.746     0.047    -0.001     9.875    -0.743     0.046    -0.001     0.007     0.993     0.000     2.000  12
    10.000    12.000     7.000    11.000    13.000    12.250    -0.552     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.217     0.783     3.000  13
    13.000    16.000    17.000    14.000    11.000    12.908    -0.500     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.000     1.000     3.000  14
     6.000     2.000     3.000     1.000     2.000     8.807    -1.201     0.067    -0.001     8.799    -1.205     0.067    -0.001     0.992     0.008     0.000     1.000  15
     7.000    11.000     6.000     2.000     1.000     9.809    -0.771     0.048    -0.001     9.875    -0.743     0.046    -0.001     0.061     0.939     0.000     2.000  16
    11.000     8.000     8.000     3.000     3.000     9.875    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     1.000     0.000     2.000  17
    12.000     1.000     6.000     2.000     0.000     9.386    -0.953     0.056    -0.001     9.875    -0.743     0.046    -0.001     0.454     0.546     0.000     2.000  18
     7.000     2.000     3.000     9.000     1.000     9.875    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     1.000     0.000     2.000  19
    10.000     2.000     9.000     9.000     7.000     9.931    -0.739     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.981     0.019     2.000  20
     8.000     2.000     1.000    11.000     3.000     9.875    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     1.000     0.000     2.000  21
     8.000     5.000     3.000     3.000     1.000     8.841    -1.187     0.066    -0.001     8.799    -1.205     0.067    -0.001     0.961     0.039     0.000     1.000  22
    13.000     5.000    12.000    14.000     4.000    11.944    -0.577     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.318     0.682     3.000  23
    13.000    11.000    16.000    14.000    13.000    12.906    -0.500     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.001     0.999     3.000  24
     4.000     5.000     7.000     9.000    10.000     9.893    -0.742     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.994     0.006     2.000  25
    11.000     8.000     6.000     7.000     3.000     9.882    -0.743     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.998     0.002     2.000  26
     9.000    12.000     6.000     3.000     2.000     9.864    -0.748     0.047    -0.001     9.875    -0.743     0.046    -0.001     0.010     0.990     0.000     2.000  27
    17.000    13.000    16.000    12.000     6.000    12.894    -0.501     0.047    -0.001    12.909    -0.499     0.047    -0.001     0.000     0.005     0.995     3.000  28
    13.000     8.000     3.000    10.000    11.000    10.128    -0.723     0.046    -0.001     9.875    -0.743     0.046    -0.001     0.000     0.916     0.084     2.000  29
    10.000     7.000     2.000     3.000     1.000     8.852    -1.182     0.066    -0.001     8.799    -1.205     0.067    -0.001     0.951     0.049     0.000     1.000  30
     7.000     4.000     0.000     2.000     2.000     8.811    -1.200     0.067    -0.001     8.799    -1.205     0.067    -0.001     0.989     0.011     0.000     1.000  31
